Code,SOC ,Aspect,Clay fraction,DEM,Year,"Slope length 
factor","Valley bottom
flatness index",Sand fraction,Silt fraction,Slope,"Soil parent
material","Terrain roughness
index","Topographic wetness
index",Curvature,Longitude,Latitude,NDVI,NPP,"Annual mean
temperature","Annual mean
precipitation","Annual
evapotranspiration","Surface solar
radiation","Nighttime landsurface
temperature","Daytime land surface
temperature",OC Emissions,NOx Emissions,NH3 Emissions,CO Emissions,BC Emissions,Population density,GDP,"Distance from the
railway","Distance from the
road","Nighttime light
index",CO2 Emissions,Land use,Total nitrogen,pH,"Cation exchange
capacity",Bulk density
S0109,4.3758,273.6520081,36,97,2010,17,0.96401101,39,25,3.641550064,219,4.919350147,16,0.185185,119.45,30.76,0.774,525,16.02499962,1455.930054,925.2000122,144148992,21.90539932,21.90539932,259.696991,1761.849976,1624.180054,15565.09961,149.8880005,484,382.5320129,10770.2998,12083,0,6290.459961,1,2127,58,166,123
S0110,4.8114,119.1620026,36,353,2010,86,0.00020329,39,25,15.64750004,219,20.88059998,-1,0.407406986,119.36,30.43,0.8056,606.5999756,15.375,1639.359985,856.4879761,141451008,20.25009918,20.25009918,42.32749939,582.2670288,225.7810059,5031.470215,33.04930115,11,764.6619873,35057.10156,8544,11,6865.640137,1,2754,57,192,110
S0111,7.4082,300.9639893,26,1111,2012,0,5.98898983,36,38,0.451462001,177,1.341639996,16,0.530864,106.26,38.53,0.6232,270.6000061,9.191670418,251.4579926,281.0409851,171440992,18.83329964,18.83329964,828.9119873,16149.5,1584.469971,63593.10156,794.2390137,24,2714.179932,4000,4472.140137,4580,154076,1,1686,84,160,144
S0112,8.3878,315,22,1108,2012,121,5.98924017,45,33,0.218995005,186,1.897369981,16,-0.432099015,106.35,38.49,0.791,351.2000122,9.008330345,257.105011,281.0409851,171420000,19.28470039,19.28470039,828.9119873,16149.5,1584.469971,63593.10156,794.2390137,125,2699.889893,11704.7002,1000,2492,36153.69922,1,1804,83,156,144
S0113,6.9184,225,24,1122,2012,0,6.94822979,43,33,0.437983006,187,0.632456005,1,-0.123457,106.22,38.02,0.7689,327,9.158329964,276.6000061,276.8059998,172612992,18.77109909,18.77109909,563.4819946,10183.2998,2160.199951,38256.10156,423.2139893,15634,1088.73999,3000,4000,2874,163898,1,1455,83,157,147
S0114,2.9388,355.6010132,14,1409,2012,170,3.91727996,54,32,1.009420037,92,1.732049942,-5,-0.728394985,106.62,35.55,0.6538,437.3999939,8.833330154,497.4389954,666.5720215,146626000,17.86919975,17.86919975,375.0639954,3519.709961,703.0709839,23524.19922,199.798996,682,758.1160278,2236.070068,1000,2282,251469,1,1884,80,192,130
S0115,8.8776,318.0939941,14,1797,2012,0,0.60557902,54,32,4.050580025,92,4.098780155,5,-0.320987999,106.23,36.04,0.4575,282.7000122,7.008329868,454.6069946,562.0469971,147856000,18.49920082,18.49920082,151.9100037,1383.089966,625.4760132,7868.029785,84.88770294,42,276.1589966,5000,2000,2658,3520660.0000000,1,1793,82,198,127
S0116,7.0957,210.9640045,22,1110,2012,0,5.9892602,45,33,0.451462001,186,0.632456005,0,-0.123457,106.26,38.491,0.3004,195.0939941,9.100000381,252.5749969,281.0409851,170956992,18.46139908,18.46139908,828.9119873,16149.5,1584.469971,63593.10156,794.2390137,4349,13670,6403.120117,6000,5759,154076,1,1172.73999,85.0388031,151.7960052,145
S0120,7.67,16.12759972,26,2113,2009,190,0.00030138,33,41,13.14379978,6,15.10630035,16,-0.135802001,104.82,26.46,0.8766,979.5999756,12.36670017,1016.080017,793.6420288,135892000,17.77330017,17.77330017,572.3410034,369.8729858,948.9359741,16830.59961,208.1849976,2396,64.96530151,1000,2000,485,817011,1,3820,58,236,111
S0121,3.1326,222.1380005,48,314,2010,0,0.00000724,22,30,4.376850128,107,3.435110092,16,-0.049382702,111.24,30.94,0.9031,782.7000122,15.9083004,1115.550049,777.026001,143868992,19.61529922,19.61529922,480.9190063,2659.26001,1437.630005,26937.90039,337.0589905,2,395.5870056,20808.69922,1000,0,14640.09961,1,2409,63,182,124
S0122,6.1261,345.75,43,1147,2010,0,0.00002014,24,33,9.96380043,104,13.33419991,1,-0.395062,110.04,31.12,0.8281,632.2999878,13.74170017,1161.939941,776.7620239,134796992,18.01329994,18.01329994,449.6480103,1370.030029,1291.310059,17197.09961,181.3139954,74,190.4199982,0,4123.109863,0,13964.5,1,3305,61,194,126
S0123,9.66,221.0090027,26,1299,2010,0,0.000052,33,41,9.355669975,104,20.83270073,-3,0.444444001,110.69,30.76,0.8631,616.2000122,13.19169998,1301.199951,780.8629761,133623000,18.5503006,18.5503006,231.375,303.8410034,1053.579956,6595.899902,79.56030273,121,135.5370026,15000,15000,6,7975.330078,1,3607,58,172,118
S0124,1.8867,28.24430084,14,1101,2009-2010,152,0.0000001,54,32,10.51519966,92,13.16810036,-2,0.444444001,107.81,35.15,0.64425,454.9000092,10.82499981,598.2819824,591.8984985,153971496,19.96325016,19.96325016,593.0494995,9333.339844,984.6520081,21464.5498,230.4065018,36,327.2524872,11000,7810.25,3,19717.5498,1,1663,81,183,126
S0127,6.7204,109.7689972,12,1130,2008,0,0,62,26,30.42650032,121,34.4034996,16,0.567901015,117.54,27.67,0.782,788.2999878,13.67500019,1787.369995,894.3189697,156291008,17.57999992,17.57999992,37.82559967,126.776001,174.0319977,1369.02002,13.81680012,0,110.6999969,19209.40039,21095,0,1403.469971,1,4404,48,199,107
S0128,7.0968,315.9750061,36,1083,2008,105,0.00000027,39,25,24.18829918,219,26.18009949,16,0.172839999,117.69,27.76,0.9105,812.2000122,12.72500038,1721.829956,1051.469971,155128992,18.68610001,18.68610001,28.65509987,179.7680054,236.2570038,1206.939941,13.89669991,6,161.9700012,22671.59961,22627.40039,0,1631.170044,1,3708,49,184,109
S0129,9.4086,72.13230133,25,1671,2008,0,0,45,30,23.34639931,224,36.14139938,16,-0.197531,117.82,27.85,0.8291,786.7999878,11.60830021,1754.97998,1023.030029,155866000,16.68250084,16.68250084,149.651001,256.7869873,863.1690063,3823.449951,47.06750107,1,161.9199982,7211.100098,6708.200195,0,3665.100098,1,4762,49,218,100
S0130,4.1789,218.7230072,21,773,2005,13,0.00000151,50,29,10.88300037,29,14.21269989,2,-0.074074097,116.02,40.3598,0.8284,400.2999878,9.033329964,503.8859863,554.6680298,164344000,14.68000031,14.68000031,473.730011,1108.959961,653.1469727,25686.19922,261.3829956,2,211.8190002,1000,1414.209961,1245,35899.89844,1,2464,72,174,125
S0131,3.181,31.60750008,36,536,2010,106,0.13999601,39,25,13.90299988,219,19.15200043,16,0.037037,109.87,26.82,0.9356,721.7000122,15.99170017,1297.619995,766.6079712,126437000,20.12809944,20.12809944,184.2619934,239.0579987,597.2719727,5669.779785,66.97810364,9,127.8759995,14000,12000,2,8678.879883,1,3701,53,186,114
S0132,3.614,65.4260025,36,366,2010,99,0.00288447,39,25,16.47310066,219,23.79080009,16,-0.160494,109.93,26.88,0.8337,652.4000244,16.81669998,1283.939941,759.7509766,126748000,20.5230999,20.5230999,184.2619934,239.0579987,597.2719727,5669.779785,66.97810364,18,127.901001,18000,16000,1,5105.799805,1,3866,56,201,112
S0134,2.0898,218.9909973,14,2028,2003,0,0.0320648,54,32,16.28269958,92,18.23730087,16,0.765432,104.66,35.57,0.4215,235.3000031,6.125,539.6959839,504.0150146,150796000,18.6609993,20.36059952,311.8190002,755.7509766,1245.699951,12553.5,142.4219971,128,41.0870018,2000,1414.209961,216,24989.69922,1,2764,79,242,124
S0135,4.4296,121.6750031,22,863,2007,105,0.00000001,51,27,24.12210083,112,27.26539993,16,0.395062,103.81,28.72,0.8207,719.0999756,15.93330002,1026.030029,729.6710205,112212000,22.0359993,22.0359993,240.0919952,410.0650024,872.2670288,8341.790039,84.71140289,52,66.3483963,48754.5,6708.200195,0,14089.59961,1,3133,65,269,124
S0136,8.3885,98.70739746,22,772,2007,0,0.86870003,51,27,8.628749847,112,15.35579967,16,0.086419798,103.79,28.85,0.7708,556.2999878,15.72500038,1062.199951,810.2459717,114410000,21.6534996,21.6534996,240.0919952,410.0650024,872.2670288,8341.790039,84.71140289,23,51.34960175,41436.69922,4123.109863,3,3888.639893,1,3320,60,246,124
S0137,9.2342,148.927002,22,906,2007,131,0,51,27,36.14789963,112,47.32860184,-1,-0.382716,103.79,28.69,0.8525,687.4000244,15.89999962,1022.960022,729.6710205,112839000,22.47789955,22.47789955,240.0919952,410.0650024,872.2670288,8341.790039,84.71140289,34,65.48609924,47927,8602.330078,3,45398.5,1,3343,60,276,124
S0138,10.4864,281.868988,25,945,2007,71,0,45,30,39.17020035,224,50.05199814,16,0.580246985,103.81,28.55,0.8067,786.7999878,15.1583004,954.052002,746.8129883,112901000,20.73570061,20.73570061,151.9149933,207.5189972,529.1459961,6580.629883,52.49829865,55,92.33239746,41109.60156,9433.980469,1,27782.90039,1,3286,62,268,121
S0139,2.7028,15.40869999,36,1426,2013,0,0,39,25,48.97669983,217,69.19680023,16,0.567901015,102.78,23.03,0.9078,922.9000244,18.27499962,1626.550049,1043.290039,154400000,23.22459984,23.22459984,338.6950073,432.75,1574.910034,9804.070313,119.5589981,28,125.5159988,52630.80078,21931.69922,5,25544.5,1,3380,59,179,116
S0140,3.6695,221.6889954,36,1646,2013,0,0.00000006,39,25,24.85639954,176,26.3362999,16,0.444444001,102.95,22.89,0.9029,1079.5,17.26670074,1782.839966,969.7969971,151107008,22.18090057,22.18090057,111.0800018,117.4830017,481.1340027,3070.399902,39.23040009,5,85.95349884,57974.10156,24083.19922,14,12712.09961,1,3199,57,190,114
S0141,4.0485,256.8330078,39,1019,2013,130,0,34,27,31.1779995,217,36.54309845,-1,-0.271605015,103.03,23.18,0.9501,1105.900024,19.4666996,1347.609985,831.9520264,156860992,27.43260002,27.43260002,338.6950073,432.75,1574.910034,9804.070313,119.5589981,1,992.2780151,24166.09961,3605.550049,3,78588.20313,1,2787,58,165,123
S0148,2.6511,327.0950012,29,140,2011,66,2.16746998,52,19,1.567379951,214,2.569050074,16,0.061728399,109.475,19.5297,0.8235,960.2999878,23.44169998,2369.77002,1068.859985,150460000,28.27190018,28.27190018,467.2219849,811.8510132,2384.699951,11938.40039,125.6090012,76,1019.429993,3605.550049,3000,980,15132.09961,1,1530,53,98,112
S0151,3.6711,327.0950012,29,140,2011,66,2.16746998,52,19,1.567379951,214,2.569050074,16,0.061728399,109.475,19.5297,0.8235,960.2999878,23.44169998,2369.77002,1068.859985,150460000,28.27190018,28.27190018,467.2219849,811.8510132,2384.699951,11938.40039,125.6090012,76,1019.429993,3605.550049,3000,980,15132.09961,1,1530,53,98,112
S0152,3.7907,242.1990051,36,121,2009,63,0.00663383,39,25,9.539219856,219,12.20660019,16,0.061728399,114.7833,27.6,0.7834,687.5999756,18.20000076,1479.5,955.5560303,148683008,22.53070068,22.53070068,266.9509888,679.822998,1583.709961,10358.2998,116.0690002,174,323.6019897,11401.7998,0,48,5027.160156,1,1731,56,179,122
S0155,3.93,220.2359924,36,432,2005,0,0.00109532,39,25,3.949320078,219,6.48074007,16,0.814814985,117.81,26.28,0.9728,593.5,18.92499924,2010.380005,883.9730225,145226000,20.42070007,20.42070007,517.2700195,307.7619934,1210.619995,10557.90039,144.6049957,17,221.7749939,9219.540039,10770.2998,0,23981.90039,1,2181,54,139,123
S0156,4.51,150.5930023,29,109,2005,47,0.0511488,33,38,4.876510143,176,4.427189827,16,-0.185185,117.92,26.63,0.728,722.0999756,19.94169998,1979.040039,883.7410278,144572992,23.01420021,23.01420021,231.9060059,534.0469971,1035.869995,6032.560059,76.05290222,86,294.4320068,4472.140137,5656.850098,267,38546.89844,1,2134,54,195,124
S0157,3.5078,143.3659973,36,130,2002,0,0.0126751,39,25,7.483099937,219,8.330670357,-1,-0.185185,118.29,27.03,0.758,580.2999878,19.9666996,1945.01001,1000.309998,143696992,24.0387001,24.0387001,635.8359985,504.4110107,1803.400024,12636.59961,171.3359985,56,136.723999,0,3000,3084,1569.449951,1,1703,54,137,124
S0158,3.6765,111.2330017,36,414,2002,0,0.00277493,39,25,12.82279968,219,20.36660004,16,-0.185185,118.55,26.65,0.8611,779,19.24169922,1870.25,902.5130005,143320992,22.41939926,22.41939926,419.0889893,268.7420044,1047.469971,7629.839844,103.2979965,36,246.9380035,16278.7998,2236.070068,0,2375.850098,1,2545,55,193,124
S0159,5.4952,150.720993,36,483,2008,0,0.00022071,39,25,15.00399971,219,19.1310997,16,-0.185185,111.992,23.42,0.8785,1313.199951,19.36669922,1938.910034,1104.430054,151824000,23.0067997,23.0067997,135.0899963,261.0440063,570.8150024,3862.439941,39.00889969,34,212.1340027,37336.30078,17029.40039,3,4914.259766,1,3115,53,157,108
S0160,5.5872,117.0189972,43,219,2008,0,0.00118734,28,29,12.90120029,216,16.79290009,16,-0.185185,112.02,23.45,0.9178,1339,20.67499924,1912.709961,1104.430054,151367008,23.94449997,23.94449997,135.0899963,261.0440063,570.8150024,3862.439941,39.00889969,4,212.8540039,41593.30078,20396.09961,0,1426.939941,1,3191,55,192,112
S0161,5.6574,304.5629883,36,440,2012,11,0.00000001,39,25,4.223259926,219,16.62529945,2,-0.185185,117.45,26.55,0.7909,663.7000122,18.85829926,2298.159912,870.9320068,138316000,21.99360085,21.99360085,253.1779938,4015.409912,779.3309937,25033,189.7489929,6,323.3569946,11661.90039,17464.30078,10,6395.560059,1,2111,53,197,121
S0162,5.8098,193.7610016,36,481,2012,0,0,39,25,28.6072998,219,32.75059891,1,0.0123457,117.59,26.58,0.9416,704.2000122,18.66670036,2271.02002,961.8060303,138452992,20.95190048,20.95190048,253.1779938,4015.409912,779.3309937,25033,189.7489929,8,711.9899902,1000,6403.120117,3,13421,1,2457,52,190,122
S0163,7.9884,209.3580017,36,522,2012,43,0.00149215,39,25,5.666910172,219,6.46529007,1,0.0123457,117.15,26.66,0.8312,666.5999756,17.5916996,2461.030029,862.8150024,137300000,20.18000031,20.18000031,72.92289734,182.8890076,313.0960083,1991.780029,23.40209961,10,292.3599854,25298.19922,29000,2,4909.890137,1,2409,49,150,123
S0164,10.0273,92.32779694,36,492,2012,103,0,39,25,39.75260162,219,53.59479904,16,0.814814985,117.62,26.83,0.7974,693.7000122,18.50830078,2331.080078,874.0109863,137216992,22.13139915,22.13139915,218.9329987,551.0490112,899.4060059,6034.859863,72.54170227,2,375.1789856,15132.7002,11401.7998,20,36556.39844,1,2407,50,160,122
S0165,10.3804,199.7709961,36,287,2012,0,0,39,25,31.9321003,219,38.79430008,-1,0.814814985,117.29,26.65,0.826,655,18.99169922,2402.850098,877.6409912,137820992,21.96139908,21.96139908,72.92289734,182.8890076,313.0960083,1991.780029,23.40209961,15,346.1400146,17204.69922,20591.30078,5,2489.350098,1,2446,54,164,122
S0167,4.949,59.03620148,29,5,2010,0,9.86207962,33,38,1.354159951,176,1.732049942,16,-0.185185,121.46,30.92,0.3102,537.3590088,16.50830078,1211.680054,894.4310303,147747008,23.4640007,23.4640007,401.973999,40473.19922,3977.590088,69597.39844,398.6369934,8853,12254.59961,1000,1414.209961,5267,268106,1,2456,71,157,120
S0168,2.5912,227.5299988,36,1749,2008,130,0,39,25,39.43980026,219,48.17050171,16,-0.185185,102.83,22.95,0.7861,895.5,15.06669998,1826.900024,891.7839966,142471008,24.06240082,24.06240082,123.0530014,132.4830017,408.3959961,3265.189941,41.15010071,18,33.76190186,56824.30078,28160.30078,231,5730.02002,1,3758,60,179,120
S0169,3.1838,202.5670013,26,2384,2008,75,0.00000263,33,41,24.26239967,6,26.88870049,16,0.074074097,103.19,23.35,0.7083,843,12.06669998,1516.410034,872.0310059,149447008,20.63190079,20.63190079,917.5289917,4213.799805,4233.859863,54781.69922,499.8110046,16,678.1749878,4123.109863,6708.200195,635,123764,1,3582,59,220,109
S0170,3.5003,58.29859924,31,1415,2008,161,0.0000226,36,33,17.95339966,220,14.94659996,-1,0.074074097,103.04,23.05,0.8591,1037.099976,17.45000076,1719.849976,1019.789978,146475008,21.1291008,21.1291008,357.526001,513.1569824,1243.459961,10305.2002,121.1999969,65,62.2989006,37855,8062.259766,0,12431.5,1,3529,58,189,110
S0171,3.9125,264.571991,25,1643,2008,4,0.00000223,45,30,16.69890022,217,20.36660004,16,0.074074097,101.82,22.98,0.8883,1177.599976,17.2166996,1796.640015,986.4089966,147004000,21.86669922,21.86669922,20.71190071,41.38090134,68.37509918,663.5679932,7.65447998,2,42.69329834,37215.60156,48795.5,2,3984.729981,1,3508,57,184,107
S0172,2.5732,238.1660004,36,1574,2008,0,0,39,25,33.87110138,224,40.43510056,3,0.074074097,102.25,22.98,0.9033,911.4000244,16.22500038,1796.619995,855.6660156,147592000,22.66189957,22.66189957,124.0139999,195.1609955,415.6929932,3677.340088,42.08530045,71,26.7371006,67082,44721.39844,1,13450,1,3429,58,185,111
S0173,5.01,239.5339966,20,749,2007-2008,126,0.51577699,44,36,3.051300049,149,3.549649954,-1,-0.061728399,121.5105,50.84,0.83865,431.25,-2.545835018,422.2094879,420.0435028,129011500,5.326059818,4.160874963,70.75090027,1846.480042,68.70999908,7941.570068,55.08104897,0,14.56085014,0,200062,119,1741.555054,1,8446,61,257,97
S0174,5.011,90,20,732,2007-2008,0,2.93031001,44,36,0.154853001,149,0.632456005,5,0.123457,121.5124,50.83,0.85745,423.3999939,-2.52916503,420.3860016,420.0435028,129011500,5.792270184,4.433705091,70.75090027,1846.480042,68.70999908,7941.570068,55.08104897,1,12.02355003,0,199063,374,1741.555054,1,8339,62,265,97
S0175,6.09,225,20,732,2007-2008,0,4.02908993,44,36,0.437983006,1,0.632456005,5,-0.0123457,121.5097,50.83,0.85745,381,-2.52916503,420.3860016,420.0435028,129011500,5.792270184,4.433705091,70.75090027,1846.480042,68.70999908,7941.570068,55.08104897,1,12.02355003,0,199063,353.5,1741.555054,1,8339,62,265,97
S0176,6.5275,198.4349976,20,728,2007-2008,0,4.19133997,44,36,0.489677995,149,0.774596989,16,-0.037037,121.5145,50.82,0.89345,409.6499939,-2.5625,419.134491,420.0435028,129011500,3.736809969,3.565490007,70.75090027,1846.480042,68.70999908,7941.570068,55.08104897,1,36.87010002,1000,198091,757,1741.555054,1,8464,61,260,99
S0177,6.5275,56.30989838,27,739,2007-2008,0,1.67294002,41,32,3.902280092,1,3.633179903,0,0,121.5032,50.82,0.87725,530.3500061,-2.52916503,424.8845062,420.0435028,129011500,2.974030018,2.865210056,70.75090027,1846.480042,68.70999908,7941.570068,55.08104897,2,36.87010002,0,197063,1048,1741.555054,1,8464,61,260,99
S0178,11.7692,187.779007,20,822,2007-2008,0,0.0229898,44,36,14.01439953,149,16.46820068,16,-0.037037,121.5112,50.85,0.88635,410.0999908,-2.579164982,426.8375092,431.9064941,129011500,3.07930994,3.200559974,70.75090027,1846.480042,68.70999908,7941.570068,55.08104897,0,9.959410191,0,201040,42.5,1741.555054,1,8358,62,240,100
S0179,13.4835,220.9140015,20,742,2007-2008,61,1.26539004,44,36,1.536509991,149,1.732049942,0,0.234568,121.5089,50.84,0.83865,425.1999969,-2.545835018,422.2094879,420.0435028,129011500,2.836669922,2.744864941,70.75090027,1846.480042,68.70999908,7941.570068,55.08104897,0,14.56085014,0,200062,119,1741.555054,1,8203,64,248,97
S0180,0.82,199.5370026,14,1184,2007,44,0.58821201,54,32,7.595759869,92,10.01000023,16,0.234568,110.38,38.79,0.4329,162.3000031,9.475000381,585.2659912,492.4500122,156762000,21.06539917,21.06539917,149.9400024,393.9519958,289.8540039,6016.549805,111.6740036,41,190.2039948,3000,3162.280029,71,1478.119995,1,1401,84,176,128
S0181,5.6017,187.404007,14,1211,2008,0,0.00000069,54,32,13.56070042,97,18.69219971,-2,0.234568,108.53,36.08,0.7678,441.1000061,9.083330154,474.6940002,611.8770142,166987008,15.80430031,15.80430031,74.70420074,101.7440033,158.6909943,2436.209961,27.74399948,54,52.5223999,60016.69922,5385.169922,0,358.4140015,1,2431,76,191,124
S0185,0.7954,315,7,358,2011,0,6.57341003,80,13,0.328489989,101,0.632456005,16,0.111111,120.72,42.93,0.4825,208.1000061,7.308330059,321.7000122,386.1830139,143808992,17.54140091,17.54140091,87.13819885,352.9030151,690.0419922,3949.669922,48.19810104,7,109.2559967,1000,13341.7002,0,688.6110229,1,2246,80,203,141
S0186,2.6373,270,29,2,2011,11,4.97048998,33,38,0.309704006,176,1.483240008,16,0.111111,119.88,31.26,0.7529,434.6000061,16.06669998,1211.560059,1222.060059,157872000,21.47850037,21.47850037,873.2340088,33012.30078,3700.290039,122934,767.0419922,133,4751.509766,1000,0,2014,8589.610352,1,2836,67,144,122
S0187,1,25.86020088,14,1456,2010,0,0.00000437,54,32,18.97789955,92,22.4633007,-2,0.111111,109.25,37.21,0.4806,244.3000031,9.533329964,445.6900024,559.0020142,160454000,20.01989937,20.01989937,109.5830002,457.6059875,267.8469849,5158.950195,66.58480072,31,208.0720062,6403.120117,19416.5,840,5684.149902,1,1645,83,192,129
S0188,1.14,344.6499939,14,1408,2010,76,0.00209365,54,32,15.95390034,92,16.72120094,0,0.111111,108.94,36.81,0.6509,353,9.466670036,496.7810059,591.90802,159034000,20.0496006,20.0496006,90.04199982,145.2590027,221.4100037,2951.659912,50.87720108,8,69.66480255,39598,6000,2913,891.7199707,1,2017,82,199,124
S0189,1.29,100.6490021,14,1448,2010,31,0.00000044,59,27,17.83600044,92,22.59199905,16,0.111111,108.34,37.06,0.554,283.8999939,9.024999619,432.9129944,551.0469971,162026000,19.93309975,19.93309975,84.03250122,225.0330048,182.1710052,3415.659912,58.51649857,30,43.3166008,62625.89844,12727.90039,6,1094.310059,1,1945,82,187,124
